pair_id,customer_tweet_id,agent_tweet_id,customer_text,agent_text,is_initial_query,created_at_cust,created_at_agent
tw_118117_118116,118117,118116,"@115858 iOS 11 is messed up, now my phone is freezing so much",@142195 We'd like to help you enjoy your iPhone. What iOS 11 version are you on?,True,Thu Nov 23 17:34:17 +0000 2017,Thu Nov 23 18:26:49 +0000 2017
tw_118119_118118,118119,118118,@AppleSupport I'm desperate. my grandkid just turned on voiceover with the internet  off. I tried rebooting and now it wants my passcode but won't let me  enter it. How do I get access to my ipad again.,@142196 We've got your DM and will continue with you there! Be on the lookout for our reply. Thank you!,True,Thu Nov 23 21:36:44 +0000 2017,Thu Nov 23 22:02:00 +0000 2017
tw_118121_118120,118121,118120,"Today I give thanks for Pages having an autosave function for unsaved documents. 

Oh, wait, no ... no I don't. 

(hi, @AppleSupport ) https://t.co/sYH8aj7vKW",@142197 We'd like to help and point you in the right direction to get assistance with Pages. Let us know what happened in DM and we'll continue from there. https://t.co/GDrqU22YpT,True,Thu Nov 23 21:29:50 +0000 2017,Thu Nov 23 22:00:00 +0000 2017
tw_118128_118127,118128,118127,why can i not update if i have enough storage? @115858 https://t.co/qPS2v9p0Li,"@142198 Thanks for reaching out. We can help you update your iPhone. If you're not able to update over the air, let's see if we can update via iTunes: https://t.co/GfczciMZXW
Let us know how it goes.",True,Thu Nov 23 21:28:45 +0000 2017,Thu Nov 23 21:58:25 +0000 2017
tw_119450_119449,119450,119449,"@AppleSupport: New #iPhoneX. iOS 11.1.2 update. Phone app literally will not open. Cannot access call history, my voicemail or make a call. #WTF","@142502 That's not the experience we want you to have with your new iPhone X and we'd like to help. To start, DM us with the country where you're located. We look forward to working with you to resolve this. https://t.co/GDrqU22YpT",True,Thu Nov 23 22:43:08 +0000 2017,Thu Nov 23 22:54:53 +0000 2017
tw_119453_119451,119453,119451,Why the hell does Apple provide regular corded earphones with the iPhone 8 when they can’t be used unless I buy a connecter? So annoying! 😤 @AppleSupport,"@142503 We do want you to be able to use the EarPods that come with your iPhone 8, and we've included the Lightning to 3.5 mm Headphone Jack Adapter. Take a look in the box to be sure you haven't overlooked it.",True,Thu Nov 23 22:39:59 +0000 2017,Thu Nov 23 22:53:00 +0000 2017
tw_119452_119454,119452,119454,"@AppleSupport No, there’s nothing!","@142503 Let's continue in DM to work this out with you. Once in DM, tell us some details such as where you purchased your iPhone, and which country your in, and we'll get started. https://t.co/GDrqU22YpT",False,Thu Nov 23 22:54:21 +0000 2017,Thu Nov 23 23:22:03 +0000 2017
tw_119461_119459,119461,119459,Not surprised 11.1.2 is full of bugs @116333 @115858 @AppleSupport my iPhone 8 crashed twice this week  already. Steve would not approve at the loss of “thoughtfulness” and “quality” in your Software coding and QA testing Tim. Apple has fallen VERY far on your watch.,"@142505 We'd like to help get your iPhone to not restart itself. What showed on its screen when it did restart itself?

Have you tried any steps so far?",True,Thu Nov 23 22:41:27 +0000 2017,Thu Nov 23 22:50:25 +0000 2017
tw_119460_119462,119460,119462,"@AppleSupport Pandora was playing, then suddenly the apple logo appeared and Pandora stopped and a few seconds later I had to type in my passcode to unlock the phone. I found all my open apps backgrounded but I had to forground Pandora and it started playing again.","@142505 Are all of your apps up-to-date if you connect to Wi-Fi and check in its App Store &gt; Updates section?

How many times has this occurred?",False,Thu Nov 23 23:45:35 +0000 2017,Thu Nov 23 23:53:51 +0000 2017
tw_119463_119464,119463,119464,@AppleSupport yes,"@142505 How many times has this occurred? Also, which country are you located within?

Please let us know both details in DM here: https://t.co/GDrqU22YpT",False,Fri Nov 24 01:54:26 +0000 2017,Fri Nov 24 02:02:26 +0000 2017
tw_119465_119466,119465,119466,@AppleSupport two times. USA,@142505 We received your DM and will continue with you there.,False,Fri Nov 24 16:24:55 +0000 2017,Fri Nov 24 16:42:01 +0000 2017
tw_119470_119469,119470,119469,@AppleSupport I didn’t realize that by upgrading from my iPhone 6 to the new iPhone X I was loosing Bluetooth.  Any idea when I can return to life as I know it?,@142506 We want to help. The iPhone X does have Bluetooth capabilities. Can you tell us a bit about what is happening when you try to use Bluetooth so we can help?,True,Thu Nov 23 22:44:22 +0000 2017,Thu Nov 23 22:50:24 +0000 2017
tw_119474_119472,119474,119472,@AppleSupport Thanks so much for getting back to me so quickly. I was streaming them via WiFi and mobile data. No changes to store or region as far as I know,"@142507 We're trying to find the common thread. Are you able, for example, to play some songs from an album but not all of them? Does this persist after you've rebooted the device?",False,Thu Nov 23 22:36:48 +0000 2017,Thu Nov 23 22:50:24 +0000 2017
tw_119473_119475,119473,119475,@AppleSupport Thanks again. I can play some songs from the album but not certain ones. It’s the same on a few different albums with the same error message. Restarting my phone hasn’t fixed it,"@142507 We want to make sure we don't advise any steps that might result in downloaded songs being deleted. Try going to Settings &gt; [your name] &gt; iCloud and sign out. Then reboot, sign back in and try one of the same songs.",False,Thu Nov 23 23:03:09 +0000 2017,Thu Nov 23 23:13:34 +0000 2017
tw_119476_119477,119476,119477,@AppleSupport Thanks. I’ve done those steps and still not responded the problem,@142507 Are you able to try on a different Wi-Fi network? Let us know in DM. https://t.co/GDrqU22YpT,False,Thu Nov 23 23:23:07 +0000 2017,Thu Nov 23 23:39:28 +0000 2017
tw_119479_119478,119479,119478,@AppleSupport I keep getting this error message for about half the songs I try to play on @115948 what do I do? Thanks! https://t.co/MPGLNlA72u,@142507 We'll do all we can to help out. Are these songs that were downloaded to the device for offline play or are they added to your iCloud Music Library for streaming? Has there been any change in the iTunes Store region or are you not currently physically in that region?,True,Thu Nov 23 22:22:42 +0000 2017,Thu Nov 23 22:35:26 +0000 2017
tw_119481_119480,119481,119480,@AppleSupport Thanks for looking into this for me. I’m using iOS version 11.1.2(15B202),@142508  We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,False,Thu Nov 23 22:44:18 +0000 2017,Thu Nov 23 22:49:52 +0000 2017
tw_119483_119482,119483,119482,@AppleSupport can you tell me why the new updates now make my iphone6s die at 40% battery? Or if charged overnight to 100% it dies as soon as its unlocked,@142508 Battery life is important. We'd be happy to look into this with you. Can you provide us the iOS version you're using? This can be located in Settings &gt; General &gt; About &gt; Version.,True,Wed Nov 22 15:45:16 +0000 2017,Wed Nov 22 16:19:29 +0000 2017
tw_119486_119484,119486,119484,@AppleSupport I need someone to contact me and assist me personally. I wouldn't want to be waiting for ever and not speak to anyone like last time.,"@142509 The link in our last tweet allows you to arrange a call-back. We can also create that for you if needed, meet us in DM so we can gather the information to proceed if you prefer. https://t.co/GDrqU22YpT",False,Thu Nov 23 22:42:31 +0000 2017,Thu Nov 23 22:49:25 +0000 2017
tw_119488_119487,119488,119487,"So is Logic Pro X not supported by macOS High Sierra? @115858 @AppleSupport  ?
Is that why the software isn’t working?","@142509 If you're having trouble with Logic Pro X, we recommend contacting our experts by phone that can help with this. Here's a link to get started: https://t.co/IBIY3vMgPj",True,Thu Nov 23 22:34:20 +0000 2017,Thu Nov 23 22:38:26 +0000 2017
tw_119490_119489,119490,119489,"@AppleSupport Thank you, @AppleSupport I’m occupied for the holiday, but will try ASAP. #HappyThanksgiving",@142510 You are very welcome. Happy Holidays!,False,Thu Nov 23 22:39:04 +0000 2017,Thu Nov 23 22:46:56 +0000 2017
tw_119492_119491,119492,119491,"Yes, I’m looking for my playlists. What happened to them? @118936 @AppleSupport @115948 @118721 #iTunes #Apple https://t.co/lB3mfRYPyT","@142510 Thanks for reaching out. Do you currently have iCloud Music Library enabled? Also, let us know the iOS you're running on your iPhone and we'll take it from there.",True,Thu Nov 23 17:18:01 +0000 2017,Thu Nov 23 18:12:29 +0000 2017
tw_119495_119493,119495,119493,@AppleSupport My iPhone 6s control center has started to look like this https://t.co/npPW9e76k9,@142511 We'd like to help. What version of iOS are you running on this iPhone? Have you restarted the device recently?,True,Thu Nov 23 22:34:49 +0000 2017,Thu Nov 23 22:45:52 +0000 2017
tw_119494_119496,119494,119496,@AppleSupport The iOS version is 11.1.2. I restored the device last week and the its uptime since last shutdown is less than 24 hours,@142511 Thanks. Did you install any new software or updates prior to experiencing this issue?,False,Thu Nov 23 22:49:47 +0000 2017,Thu Nov 23 23:01:26 +0000 2017
tw_119497_119498,119497,119498,@AppleSupport I have not installed any new appliaction. Anyway automatic application updates are enabled so I cannot determine which of the ones that were installed today might be coincident with the exact time frame when the issue appeared.,@142511 Got it. Let's look into this further via DM. Let us know if you're able to access the Control Center preferences via Settings. https://t.co/GDrqU22YpT,False,Thu Nov 23 23:20:26 +0000 2017,Thu Nov 23 23:36:00 +0000 2017
tw_119499_119501,119499,119501,"@AppleSupport Yes, I even tried to add another control and its icon appeared on top of the ones that overlap in the bottom left corner.",@142511 Thanks for that info. Let's go ahead and get to DM so we'll have more room to work and can collect some more information on this. https://t.co/GDrqU22YpT,False,Thu Nov 23 23:42:07 +0000 2017,Thu Nov 23 23:58:57 +0000 2017
tw_119503_119502,119503,119502,"@115858 Two step verification with phone number I don't have anymore, this is very dangerous as I now have no way of using my phone to contact anyone! HELP!","@142512 We know it's important to be able to access your Apple ID. 
Take a look at this article, under the section, ""What if I don’t have access to a trusted device"" to see what to do if you no longer have you're trusted phone number: https://t.co/RONuUjClwW",True,Thu Nov 23 22:20:43 +0000 2017,Thu Nov 23 22:39:27 +0000 2017
tw_119505_119504,119505,119504,@AppleSupport Any idea when the #AirPower will be released?? @115858 #Apple,@142513 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/EjP4Lifg56,True,Thu Nov 23 22:21:42 +0000 2017,Thu Nov 23 22:38:57 +0000 2017
tw_119507_119506,119507,119506,@AppleSupport Yeah it’s an Apple manufacture charger cable,@142514 Let us know when this first began in a DM. We'll continue from there to explore options to ensure your iPhone is getting charged like it should be. https://t.co/GDrqU22YpT,False,Thu Nov 23 22:34:10 +0000 2017,Thu Nov 23 22:38:00 +0000 2017
tw_119509_119508,119509,119508,When your phone vibrates like crazy thinking your loved with messages...nope just a dodgy charger 🤦‍♂️ #iphoneproblems @115858,@142514 Hello there. We don't want you having an issue with charging your iPhone. Can you let us know if this is an Apple manufactured charging cable?,True,Thu Nov 23 22:19:32 +0000 2017,Thu Nov 23 22:33:00 +0000 2017
tw_119512_119510,119512,119510,@AppleSupport Hey I'm having trouble with a defective iPhone. It's impossible to pick up signal with this phone. Can you please help me? Thanks!,@142515 We can certainly take a look at this with you. What model iPhone do you have? Are you having these reception issues only while you're in certain areas?,True,Thu Nov 23 22:21:26 +0000 2017,Thu Nov 23 22:38:00 +0000 2017
tw_119511_119513,119511,119513,@AppleSupport It's a iPhone 6s and i cannot get signal anywhere.,@142515 When did this first start? Which version of the iOS is currently installed?,False,Thu Nov 23 23:30:57 +0000 2017,Thu Nov 23 23:44:00 +0000 2017
tw_119514_119515,119514,119515,@AppleSupport It started in may. 11.1.2,"@142515 Check out the following article and try out the steps it suggestsL: https://t.co/5KootZbxj1

If this does not resolve the issue, let us know via DM which country you are in and who your carrier is, then we can go from there. https://t.co/GDrqU22YpT",False,Thu Nov 23 23:48:38 +0000 2017,Thu Nov 23 23:56:56 +0000 2017
tw_117967_119516,117967,119516,@142155 @AppleSupport Snap. Downloaded all the updates as well but my 5S still drains twice as quick as it used to and goes from 20% to ‘off’ in seconds. Grrrr,@142516 We'll gladly assist. So you are updated to iOS 11.1.2? Not running the beta of iOS 11.2? Let us know in DM. https://t.co/GDrqU22YpT,False,Thu Nov 23 22:25:13 +0000 2017,Thu Nov 23 22:37:31 +0000 2017
tw_119518_119517,119518,119517,@AppleSupport if you accidentally text a number that you've blocked will that message be received by them?,"@142517 That’s a great question. If you send that number a text, they will receive it but you will not receive any messages from them in response. Here is a link that will tell you more: https://t.co/rYxZGDk3Lz",True,Thu Nov 23 22:22:18 +0000 2017,Thu Nov 23 22:36:29 +0000 2017
tw_119522_119520,119522,119520,Why the website doesn’t work?! @115858 @AppleSupport,@142518 Hi there. Which site are you trying to visit? Have you tried a different browser? Let us know.,True,Thu Nov 23 22:23:46 +0000 2017,Thu Nov 23 22:34:52 +0000 2017
tw_119524_119523,119524,119523,@AppleSupport is the Animal Crossing game on the Mac App Store?,@142519 Hey there! Thanks for asking; we'd love to help with this! Animal Crossing is available for iOS devices running iOS 9 or later. It's not currently available for Mac computers.,True,Thu Nov 23 22:19:23 +0000 2017,Thu Nov 23 22:34:00 +0000 2017
tw_119526_119525,119526,119525,"@AppleSupport ""we're here to provide tips, tricks and helpful information"" ok so can you help me then?",@142520 We know how important your music is and we'll be happy to help out with this missing music. Let's chat over in Direct Message. Let us know what all has gone missing.,True,Thu Nov 23 22:16:49 +0000 2017,Thu Nov 23 22:33:28 +0000 2017
tw_119529_119528,119529,119528,Thank you @AppleSupport for supporting me with #Notes,@142521 Our pleasure! Thanks for reaching out. We love a happy ending.,True,Thu Nov 23 22:25:15 +0000 2017,Thu Nov 23 22:33:00 +0000 2017
tw_119531_119530,119531,119530,"@AppleSupport hi can you please help me? my iphone 7 keeps freezing, it has happened like 5 times today and I have to restart my phone every time that that happens bc my screen doesn’t react","@142522 We’d love to help with the performance of your iPhone. To start, please send us a DM confirming which software version you’re using. You can tap Settings &gt; General &gt; About to locate the software version. https://t.co/GDrqU22YpT",True,Thu Nov 23 22:23:03 +0000 2017,Thu Nov 23 22:32:29 +0000 2017
tw_119534_119532,119534,119532,Have to say I’m unfortunately falling out of love with my @115858  IPhone this draining of the battery since the ISO update is wearing thin @AppleSupport #bloodyupdate I’m sure updates are supposed to enhance not hinder,@142523 We'll gladly assist. Are you updated all the way to iOS 11.1.2? Which device are you using? Check these tips for maximizing your battery life. https://t.co/bivpdfBNJ6,True,Thu Nov 23 22:14:20 +0000 2017,Thu Nov 23 22:32:29 +0000 2017
tw_119538_119537,119538,119537,@115858 the Basingstoke store has the most useless and unhelpful bunch of staff I have ever met. Turning me down and refusing to help me with a manufacturing fault of my phone. Expect me to sort out my own phone or fob me off to the network I brought it from.,@142525 We'd like to look further into what's going on with you. Please meet us in DM so we can gather additional details. https://t.co/GDrqU22YpT,True,Thu Nov 23 22:20:15 +0000 2017,Thu Nov 23 22:30:27 +0000 2017
tw_119540_119539,119540,119539,I got a brand new iPhone yesterday and I’m having the same problems that I had with the old one....@115858,@142526 We'd like to help. What kind of issues are you having? We can provide you with specific troubleshooting steps based on that.,True,Thu Nov 23 21:33:22 +0000 2017,Thu Nov 23 22:29:29 +0000 2017
tw_117972_119541,117972,119541,@142155 @AppleSupport Thank you! I thought it was just my phone. Come on Apple what’s going on?!,@142527 Maximizing the battery life on your iPhone is vital. We'd be happy to review this for you. Please DM us with more details and we'll go from there. https://t.co/GDrqU2kzhr,False,Thu Nov 23 22:05:45 +0000 2017,Thu Nov 23 22:29:29 +0000 2017
tw_119544_119542,119544,119542,@142528 @142155 @AppleSupport Mine too! I wonder what we can do about it? My phone is 6s but I have to charge it twice a day 😭,@123246 Issues with your iPhone battery? We can help. DM us with more details to get started. https://t.co/GDrqU22YpT,False,Thu Nov 23 22:18:25 +0000 2017,Thu Nov 23 22:28:28 +0000 2017
tw_120620_120618,120620,120618,@AppleSupport I can not close apps while on my iphoneX (during an active call),@142816 We'd like to help. This article will explain how to force quit apps on your iPhone: https://t.co/RqqIctrDWV,True,Thu Nov 23 23:23:39 +0000 2017,Thu Nov 23 23:28:00 +0000 2017
tw_120619_120621,120619,120621,@AppleSupport IPhone X please and during a phone call,"@142816 The article we provided also has the steps to use with your iPhone X. If that doesn't work for you, please let us know what happens when you try those steps.",False,Thu Nov 23 23:45:03 +0000 2017,Thu Nov 23 23:54:30 +0000 2017
tw_120622_120623,120622,120623,"@AppleSupport Sorry, didn’t read it all the way through. I try that, but during an active phone call, they will not close by swiping or from pressing the close button. Nothing happens, sometimes my phone will freeze up temporarily. (No longer than 5 seconds)",@142816 Are the applications on the iPhone X and the iOS all fully updated to the most recent versions? What apps are open when you have an active call?,False,Fri Nov 24 00:11:53 +0000 2017,Fri Nov 24 00:18:25 +0000 2017
tw_120624_120625,120624,120625,"@AppleSupport Fully updated, and I had Facebook, Twitter, Amazon, and YouTube open. Applications/IOS are both updated to most recent",@142816  When you make active calls are you utilizing the Wi-Fi calls feature? Have you attempted to disconnect the Wi-Fi and make a call? This would only be to test if your connection with those apps's internet connection causes any disturbance. Send us a DM. https://t.co/GDrqU22YpT,False,Fri Nov 24 00:19:26 +0000 2017,Fri Nov 24 00:39:00 +0000 2017
tw_120628_120626,120628,120626,@AppleSupport This is what im getting https://t.co/xGcgiTRijM,"@142817 Thanks for the screenshot. If the charger is disconnected does your iPhone stay powered on? If so, after a normal restart does the percentage remain at 1% or show full as expected?",False,Thu Nov 23 23:19:14 +0000 2017,Thu Nov 23 23:25:31 +0000 2017
tw_120627_120629,120627,120629,@AppleSupport It turned off after i took it off the charger &amp; its still on 1% after its restarted,@142817 OK. Have you tried charging with multiple cables? Let us know in DM. https://t.co/GDrqU22YpT,False,Fri Nov 24 00:07:41 +0000 2017,Fri Nov 24 00:13:50 +0000 2017
tw_120632_120631,120632,120631,My phone restarted 3 times it was on 50% then 100% &amp; now its stuck on 1% I kept it on the charger for 4 hours &amp; its still 1% @AppleSupport,"@142817 We'd like to help out. If you disconnect from the charger does your iPhone immediately power off? Also, when you navigate to Settings &gt; Battery are you seeing a notice about service being needed? Let us know and we'll continue to assist.",True,Thu Nov 23 23:09:25 +0000 2017,Thu Nov 23 23:17:29 +0000 2017
tw_120635_120633,120635,120633,"Message in a bottle to Apple:  My Ibooks have ceased to download- they freeze and then cancel themselves. I have tried everything: googled forums, emailed the pretended help lines- no answer. Is there no hope? What is a fat mortal to do?",@142818 We heard that you might need some help with iBooks. Let's take a look at this together. Send us a DM. https://t.co/GDrqU22YpT,True,Thu Nov 23 21:48:02 +0000 2017,Thu Nov 23 23:24:01 +0000 2017
tw_120642_120641,120642,120641,"@AppleSupport UK user here. Having an absolute NIGHTMARE accessing my iTunes subscriptions. My Netflix account is connected to my Apple ID and I want to cancel/amend it, and it's showing up as totally blank on my iTunes page. PLEASE ADVISE ASAP. Getting very frustrated. https://t.co/6oDcXJrdpf","@142820 We can help with this. If you've been unable to cancel your subscription, reach out to our iTunes Store support team using this link: https://t.co/SDIe7UiyJN",True,Thu Nov 23 23:04:59 +0000 2017,Thu Nov 23 23:23:29 +0000 2017
tw_120646_120645,120646,120645,@AppleSupport my Shake to Undo feature seems to have deactivated itself. What’s going on please? I’m on the latest public release software.,@142821 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,True,Thu Nov 23 23:18:04 +0000 2017,Thu Nov 23 23:23:00 +0000 2017
tw_120648_120647,120648,120647,@AppleSupport I need to phone support in reference to a serial number for my MacBook right now. Please provide me a number to call.,"@142822 Hi. We are here to help. So that we can provide the best service options, please DM us and we'll help from there. Thanks. https://t.co/GDrqU22YpT",True,Thu Nov 23 23:11:34 +0000 2017,Thu Nov 23 23:19:00 +0000 2017
tw_117979_120649,117979,120649,"@142155 @AppleSupport My 6s starts as expected at 100% use it for 5 minutes and it needs recharged, really infuriating",@142823 We'd like to look into what's happening on your iPhone. Could you join us in DM to get started? https://t.co/GDrqU22YpT,False,Thu Nov 23 23:07:58 +0000 2017,Thu Nov 23 23:17:29 +0000 2017
tw_119471_120650,119471,120650,@AppleSupport It will not connect to my 2015 Explorer with SYNC.,"@142506 Thanks for reaching out. We know how concerning this can be. Let’s look into this together. Do you have any other Bluetooth devices that we can try to connect to the iPhone? Also, did the iPhone 6 connect to the car? If so, what OS was on the iPhone 6?",False,Thu Nov 23 23:05:38 +0000 2017,Thu Nov 23 23:16:27 +0000 2017
tw_120652_120651,120652,120651,"@AppleSupport My iTunes won’t open. I keep getting this login box popping up, and every time I enter my details correctly, it just pops straight back up? Now my MacBook Pro won’t shut down and there is no option to force quit iTunes? https://t.co/REIlLtDt3B",@142824 We'd be happy to help out. DM us more details about your Mac and we'll take it from there. https://t.co/GDrqU22YpT,True,Thu Nov 23 22:44:04 +0000 2017,Thu Nov 23 23:16:27 +0000 2017
tw_120654_120653,120654,120653,@AppleSupport downloaded 11.1.2 yesterday. Major keyboard issues! Letters unresponsive with first and even second tap! Poor autocorrect and super sensitive press touch on keyboard as well.,@142825 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,True,Thu Nov 23 23:06:22 +0000 2017,Thu Nov 23 23:15:53 +0000 2017
tw_120658_120655,120658,120655,@116333  don't just earn money by selling high price mobiles. Battery backup is very worst for iPhone X. For INR 102000 worth mobile doesn't even give half a day battery. Are you kidding me ? Just return my money back. 15000 worth mobile gives better battery backup,@142826 We'd like to help with your battery life. Send us a DM with more details and we'll go from there. https://t.co/GDrqU22YpT,True,Thu Nov 23 23:03:43 +0000 2017,Thu Nov 23 23:12:50 +0000 2017
tw_120659_120660,120659,120660,@AppleSupport @116333 Hello don't you have time to respond ? Worst battery is bugging me daily. Just return my money and take back your pathetic device. 102000 lakh INR and worst battery. Are you kidding me ? @116333,@142826 We understand how important good battery life can be. We'd like to help. Please meet us in DM and we'll take a further look at this with you. https://t.co/GDrqU22YpT,False,Fri Nov 24 12:14:21 +0000 2017,Fri Nov 24 15:04:30 +0000 2017
tw_120662_120663,120662,120663,@AppleSupport I have already sent DM long back and followed each and everything they mentioned in article but still same issue. You need to fix it through software update,@142826 We'd love to see what we can do to help out.  Please meet us in DM and we'll work together on this: https://t.co/GDrqU22YpT,False,Sat Nov 25 02:25:15 +0000 2017,Sat Nov 25 02:33:57 +0000 2017
tw_120669_120667,120669,120667,"@AppleSupport Can we please stop this shite where clicking the WiFi button in the control centre doesn’t turn it off? 
Let me choose when I want it to come back!","@142828 Thanks for reaching out to us for support. The way that works in Control Center has changed. Read more here, and DM if you need more help:

https://t.co/vzVz37YMv0 https://t.co/GDrqU22YpT",True,Thu Nov 23 22:57:04 +0000 2017,Thu Nov 23 23:11:28 +0000 2017
tw_120672_120670,120672,120670,Anyone else's media keys stopped working since updating to #HighSierra? @115858 pls,"@142829 We'll gladly assist here. Start by doing safe mode as outlined here. https://t.co/PQ4LSYhUTY This will clear some cache files and give us a good foundation. After doing safe mode, reboot normally and test.",True,Thu Nov 23 22:49:45 +0000 2017,Thu Nov 23 23:09:00 +0000 2017
tw_120671_120673,120671,120673,@AppleSupport Well if that don't beat all. Much obliged. A+ customer service. 👍,"@142829 Happy we could help. If there's anything you need in the future, reach out. Take Care.",False,Thu Nov 23 23:30:43 +0000 2017,Thu Nov 23 23:38:29 +0000 2017
tw_120676_120675,120676,120675,@AppleSupport My phone’s battery is dying all thanks to the recent iOS 11 update! It drains out even when I keep my WiFi switched off!!!!,@142830 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,True,Thu Nov 23 22:56:42 +0000 2017,Thu Nov 23 23:08:28 +0000 2017
tw_120678_120677,120678,120677,QUÉ HAGO PARA RECUPERAR ESTA NOTA DE VOZ??? @AppleSupport @115858 https://t.co/raF7lwp4IE,@142831 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,True,Thu Nov 23 22:52:17 +0000 2017,Thu Nov 23 23:04:25 +0000 2017
tw_120681_120680,120681,120680,"And of course my Apple Watch had to screw up on Strava again. I don’t know if it was Strava or Apple Watch’s fault but it needs to be fixed. And no it wasn’t user error, I did the same thing I usually do 😂 @6716 @AppleSupport @115858 work this out please 😩",@142832 Thanks for reaching out. We want to help look into this. What kind of issues are you having with your Apple Watch? DM us and let us know: https://t.co/GDrqU22YpT,True,Thu Nov 23 22:49:41 +0000 2017,Thu Nov 23 23:03:28 +0000 2017
tw_120683_120682,120683,120682,"My Apple Watch is still not connecting to Wi-Fi. Did everything: forgetting &amp; reconnecting iPhone Wi-Fi, shutting-off devices &amp; Bluetooth, repairing... Wi-Fi network is 2,4Ghz and 11b/g/n. Called French @AppleSupport. They were so lost I decided to get another coffee ☕️. Help?","@142833 We're happy to help. Just to make sure we understand, after trying all these steps, your Apple Watch still won't connect to Wi-Fi at all? What iPhone and iOS version do you have? DM us so we can gather additional information to assist you. https://t.co/GDrqU22YpT",True,Thu Nov 23 22:49:56 +0000 2017,Thu Nov 23 23:02:27 +0000 2017
tw_120685_120684,120685,120684,@AppleSupport you guys have racists working for you in NC https://t.co/lq8uAJoR8F you should maybe talk to dave nelson from summerfield.,@142834 Thanks for reaching out. DM us more info about your experience and we'll get you to the right spot. https://t.co/GDrqU22YpT,True,Thu Nov 23 22:47:50 +0000 2017,Thu Nov 23 22:59:55 +0000 2017
tw_121507_121505,121507,121505,This is really annoying please fix it @AppleSupport @115858 #iMovie #applesupport https://t.co/9Y98BdQvpo,@143050 We know how important it is to be able to export your projects and we'd like to help point you in the right direction for support. Please contact our team of specialists for iMovie through the following link: https://t.co/IBIY3vMgPj,True,Thu Nov 23 23:47:56 +0000 2017,Thu Nov 23 23:57:54 +0000 2017
tw_121506_121508,121506,121508,"@AppleSupport I contacted you guys and no one can help me. Just fix the app, update it.","@143050 Since this particular issue is not handled over Twitter, we'd recommend to continue and work with the iMovie team who are best suited to look into this with you: https://t.co/IBIY3vMgPj",False,Fri Nov 24 00:00:28 +0000 2017,Fri Nov 24 00:16:32 +0000 2017
tw_121510_121509,121510,121509,"To usando a 47 minutos e já tá 80%, vai se foder @AppleSupport","@143051 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",False,Thu Nov 23 23:49:47 +0000 2017,Thu Nov 23 23:56:27 +0000 2017
tw_121514_121512,121514,121512,"Sorry @115858 @AppleSupport I've had enough! 
Been trying to get my Mac to produce a very simple movie using iMovie... keeps crashing. Helpdesk suggested I update to High Sierra... did so and it took over an hour. Same problem but now my machine seems unstable! 
Game over! YouSuck","@143052 We know how important it is for your Mac to work as expected and we'd like to help. To start, please DM us with details about what's happening and the model of Mac you're using. https://t.co/GDrqU22YpT",True,Thu Nov 23 23:42:12 +0000 2017,Thu Nov 23 23:54:00 +0000 2017
tw_121513_121515,121513,121515,@AppleSupport No no no... to add insult to injury. Your new and improved Sierra has just monumentally screwed up my portable harddrive!!!! I am livid with Apple right now!!!! This machine is going to the bin!!!!!!!!!,"@143052  We know how important it is for your Mac to work as expected and we'd like to help. To start, please DM us with details about what's happening and the model of Mac you're using. https://t.co/GDrqU22YpT",False,Thu Nov 23 23:56:57 +0000 2017,Fri Nov 24 00:09:53 +0000 2017
tw_121518_121517,121518,121517,"Dear @115858 I used to have an IPhone, but after IOS 11 update now I have a SlowPhone 👌🏻@AppleSupport wont help much",@143053 Thanks for reaching out to us. We'd like to help you and look into this slowness issue further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,True,Thu Nov 23 23:42:03 +0000 2017,Thu Nov 23 23:51:56 +0000 2017
tw_121521_121519,121521,121519,"@AppleSupport It happens spontaneously at times, but without fail happens every morning for at least 2-3 hours.","@143054 Thanks for letting us know. Is there a protective case or screen protector on your iPhone at this time? Also, this is occurring on iOS 11.1.2, correct?",False,Thu Nov 23 23:43:20 +0000 2017,Thu Nov 23 23:51:55 +0000 2017
tw_121520_121522,121520,121522,"@AppleSupport yup, I have a glass screen protector and a protective case on my phone. and yes, this is with iOS 11.1.2.",@143054 Good to know. Please send us a DM to continue looking into this. https://t.co/GDrqU22YpT,False,Thu Nov 23 23:54:43 +0000 2017,Fri Nov 24 00:14:58 +0000 2017
tw_121524_121523,121524,121523,@AppleSupport Yup!,"@143054 How often would you say this issue occurs throughout the day? Do you notice any pattern? For example, do you find this issue happening when you open up a certain app or do something specific on your device?",False,Thu Nov 23 23:35:12 +0000 2017,Thu Nov 23 23:42:00 +0000 2017
